FID,XLL,XUL,XUR,XLR,YLL,YUL,YUR,YLR
25526,13.1667096,13.0000429,13.0000429,13.1667096,4.6666857,4.6666857,4.8333524,4.8333524
25527,13.3333763,13.1667096,13.1667096,13.3333763,4.6666857,4.6666857,4.8333524,4.8333524
25528,13.500043,13.3333763,13.3333763,13.500043,4.6666857,4.6666857,4.8333524,4.8333524
25529,13.6667097,13.500043,13.500043,13.6667097,4.6666857,4.6666857,4.8333524,4.8333524
25530,13.8333764,13.6667097,13.6667097,13.8333764,4.6666857,4.6666857,4.8333524,4.8333524
25531,14.0000431,13.8333764,13.8333764,14.0000431,4.6666857,4.6666857,4.8333524,4.8333524
25532,14.1667098,14.0000431,14.0000431,14.1667098,4.6666857,4.6666857,4.8333524,4.8333524
25533,14.3333765,14.1667098,14.1667098,14.3333765,4.6666857,4.6666857,4.8333524,4.8333524
25534,14.5000432,14.3333765,14.3333765,14.5000432,4.6666857,4.6666857,4.8333524,4.8333524
25535,14.6667099,14.5000432,14.5000432,14.6667099,4.6666857,4.6666857,4.8333524,4.8333524
25536,14.8333766,14.6667099,14.6667099,14.8333766,4.6666857,4.6666857,4.8333524,4.8333524
25537,15.0000433,14.8333766,14.8333766,15.0000433,4.6666857,4.6666857,4.8333524,4.8333524
25538,15.16671,15.0000433,15.0000433,15.16671,4.6666857,4.6666857,4.8333524,4.8333524
25539,15.3333767,15.16671,15.16671,15.3333767,4.6666857,4.6666857,4.8333524,4.8333524
25540,15.5000434,15.3333767,15.3333767,15.5000434,4.6666857,4.6666857,4.8333524,4.8333524
25541,15.6667101,15.5000434,15.5000434,15.6667101,4.6666857,4.6666857,4.8333524,4.8333524
25542,15.8333768,15.6667101,15.6667101,15.8333768,4.6666857,4.6666857,4.8333524,4.8333524
25543,16.0000435,15.8333768,15.8333768,16.0000435,4.6666857,4.6666857,4.8333524,4.8333524
25544,16.1667102,16.0000435,16.0000435,16.1667102,4.6666857,4.6666857,4.8333524,4.8333524
25545,-17.9999633,-18.16663,-18.16663,-17.9999633,4.500019,4.500019,4.6666857,4.6666857
25546,-17.8332966,-17.9999633,-17.9999633,-17.8332966,4.500019,4.500019,4.6666857,4.6666857
25547,-17.6666299,-17.8332966,-17.8332966,-17.6666299,4.500019,4.500019,4.6666857,4.6666857
25548,-17.4999632,-17.6666299,-17.6666299,-17.4999632,4.500019,4.500019,4.6666857,4.6666857
25549,-17.3332965,-17.4999632,-17.4999632,-17.3332965,4.500019,4.500019,4.6666857,4.6666857
25550,-17.1666298,-17.3332965,-17.3332965,-17.1666298,4.500019,4.500019,4.6666857,4.6666857
25551,-16.9999631,-17.1666298,-17.1666298,-16.9999631,4.500019,4.500019,4.6666857,4.6666857
25552,-16.8332964,-16.9999631,-16.9999631,-16.8332964,4.500019,4.500019,4.6666857,4.6666857
25553,-16.6666297,-16.8332964,-16.8332964,-16.6666297,4.500019,4.500019,4.6666857,4.6666857
25554,-16.499963,-16.6666297,-16.6666297,-16.499963,4.500019,4.500019,4.6666857,4.6666857
25555,-16.3332963,-16.499963,-16.499963,-16.3332963,4.500019,4.500019,4.6666857,4.6666857
25556,-16.1666296,-16.3332963,-16.3332963,-16.1666296,4.500019,4.500019,4.6666857,4.6666857
25557,-15.9999629,-16.1666296,-16.1666296,-15.9999629,4.500019,4.500019,4.6666857,4.6666857
25558,-15.8332962,-15.9999629,-15.9999629,-15.8332962,4.500019,4.500019,4.6666857,4.6666857
25559,-15.6666295,-15.8332962,-15.8332962,-15.6666295,4.500019,4.500019,4.6666857,4.6666857
25560,-15.4999628,-15.6666295,-15.6666295,-15.4999628,4.500019,4.500019,4.6666857,4.6666857
25561,-15.3332961,-15.4999628,-15.4999628,-15.3332961,4.500019,4.500019,4.6666857,4.6666857
25562,-15.1666294,-15.3332961,-15.3332961,-15.1666294,4.500019,4.500019,4.6666857,4.6666857
25563,-14.9999627,-15.1666294,-15.1666294,-14.9999627,4.500019,4.500019,4.6666857,4.6666857
25564,-14.833296,-14.9999627,-14.9999627,-14.833296,4.500019,4.500019,4.6666857,4.6666857
25565,-14.6666293,-14.833296,-14.833296,-14.6666293,4.500019,4.500019,4.6666857,4.6666857
25566,-14.4999626,-14.6666293,-14.6666293,-14.4999626,4.500019,4.500019,4.6666857,4.6666857
25567,-14.3332959,-14.4999626,-14.4999626,-14.3332959,4.500019,4.500019,4.6666857,4.6666857
25568,-14.1666292,-14.3332959,-14.3332959,-14.1666292,4.500019,4.500019,4.6666857,4.6666857
25569,-13.9999625,-14.1666292,-14.1666292,-13.9999625,4.500019,4.500019,4.6666857,4.6666857
25570,-13.8332958,-13.9999625,-13.9999625,-13.8332958,4.500019,4.500019,4.6666857,4.6666857
25571,-13.6666291,-13.8332958,-13.8332958,-13.6666291,4.500019,4.500019,4.6666857,4.6666857
25572,-13.4999624,-13.6666291,-13.6666291,-13.4999624,4.500019,4.500019,4.6666857,4.6666857
25573,-13.3332957,-13.4999624,-13.4999624,-13.3332957,4.500019,4.500019,4.6666857,4.6666857
25574,-13.166629,-13.3332957,-13.3332957,-13.166629,4.500019,4.500019,4.6666857,4.6666857
25575,-12.9999623,-13.166629,-13.166629,-12.9999623,4.500019,4.500019,4.6666857,4.6666857
25576,-12.8332956,-12.9999623,-12.9999623,-12.8332956,4.500019,4.500019,4.6666857,4.6666857
25577,-12.6666289,-12.8332956,-12.8332956,-12.6666289,4.500019,4.500019,4.6666857,4.6666857
25578,-12.4999622,-12.6666289,-12.6666289,-12.4999622,4.500019,4.500019,4.6666857,4.6666857
25579,-12.3332955,-12.4999622,-12.4999622,-12.3332955,4.500019,4.500019,4.6666857,4.6666857
25580,-12.1666288,-12.3332955,-12.3332955,-12.1666288,4.500019,4.500019,4.6666857,4.6666857
25581,-11.9999621,-12.1666288,-12.1666288,-11.9999621,4.500019,4.500019,4.6666857,4.6666857
25582,-11.8332954,-11.9999621,-11.9999621,-11.8332954,4.500019,4.500019,4.6666857,4.6666857
25583,-11.6666287,-11.8332954,-11.8332954,-11.6666287,4.500019,4.500019,4.6666857,4.6666857
25584,-11.499962,-11.6666287,-11.6666287,-11.499962,4.500019,4.500019,4.6666857,4.6666857
25585,-11.3332953,-11.499962,-11.499962,-11.3332953,4.500019,4.500019,4.6666857,4.6666857
25586,-11.1666286,-11.3332953,-11.3332953,-11.1666286,4.500019,4.500019,4.6666857,4.6666857
25587,-10.9999619,-11.1666286,-11.1666286,-10.9999619,4.500019,4.500019,4.6666857,4.6666857
25588,-10.8332952,-10.9999619,-10.9999619,-10.8332952,4.500019,4.500019,4.6666857,4.6666857
25589,-10.6666285,-10.8332952,-10.8332952,-10.6666285,4.500019,4.500019,4.6666857,4.6666857
25590,-10.4999618,-10.6666285,-10.6666285,-10.4999618,4.500019,4.500019,4.6666857,4.6666857
25591,-10.3332951,-10.4999618,-10.4999618,-10.3332951,4.500019,4.500019,4.6666857,4.6666857
25592,-10.1666284,-10.3332951,-10.3332951,-10.1666284,4.500019,4.500019,4.6666857,4.6666857
25593,-9.9999617,-10.1666284,-10.1666284,-9.9999617,4.500019,4.500019,4.6666857,4.6666857
25594,-9.833295,-9.9999617,-9.9999617,-9.833295,4.500019,4.500019,4.6666857,4.6666857
25595,-9.6666283,-9.833295,-9.833295,-9.6666283,4.500019,4.500019,4.6666857,4.6666857
25596,-9.4999616,-9.6666283,-9.6666283,-9.4999616,4.500019,4.500019,4.6666857,4.6666857
25597,-9.3332949,-9.4999616,-9.4999616,-9.3332949,4.500019,4.500019,4.6666857,4.6666857
25598,-9.1666282,-9.3332949,-9.3332949,-9.1666282,4.500019,4.500019,4.6666857,4.6666857
25599,-8.9999615,-9.1666282,-9.1666282,-8.9999615,4.500019,4.500019,4.6666857,4.6666857
25600,-8.8332948,-8.9999615,-8.9999615,-8.8332948,4.500019,4.500019,4.6666857,4.6666857
25601,-8.6666281,-8.8332948,-8.8332948,-8.6666281,4.500019,4.500019,4.6666857,4.6666857
25602,-8.4999614,-8.6666281,-8.6666281,-8.4999614,4.500019,4.500019,4.6666857,4.6666857
25603,-8.3332947,-8.4999614,-8.4999614,-8.3332947,4.500019,4.500019,4.6666857,4.6666857
25604,-8.166628,-8.3332947,-8.3332947,-8.166628,4.500019,4.500019,4.6666857,4.6666857
25605,-7.9999613,-8.166628,-8.166628,-7.9999613,4.500019,4.500019,4.6666857,4.6666857
25606,-7.8332946,-7.9999613,-7.9999613,-7.8332946,4.500019,4.500019,4.6666857,4.6666857
25607,-7.6666279,-7.8332946,-7.8332946,-7.6666279,4.500019,4.500019,4.6666857,4.6666857
25608,-7.4999612,-7.6666279,-7.6666279,-7.4999612,4.500019,4.500019,4.6666857,4.6666857
25609,-7.3332945,-7.4999612,-7.4999612,-7.3332945,4.500019,4.500019,4.6666857,4.6666857
25610,-7.1666278,-7.3332945,-7.3332945,-7.1666278,4.500019,4.500019,4.6666857,4.6666857
25611,-6.9999611,-7.1666278,-7.1666278,-6.9999611,4.500019,4.500019,4.6666857,4.6666857
25612,-6.8332944,-6.9999611,-6.9999611,-6.8332944,4.500019,4.500019,4.6666857,4.6666857
25613,-6.6666277,-6.8332944,-6.8332944,-6.6666277,4.500019,4.500019,4.6666857,4.6666857
25614,-6.499961,-6.6666277,-6.6666277,-6.499961,4.500019,4.500019,4.6666857,4.6666857
25615,-6.3332943,-6.499961,-6.499961,-6.3332943,4.500019,4.500019,4.6666857,4.6666857
25616,-6.1666276,-6.3332943,-6.3332943,-6.1666276,4.500019,4.500019,4.6666857,4.6666857
25617,-5.9999609,-6.1666276,-6.1666276,-5.9999609,4.500019,4.500019,4.6666857,4.6666857
25618,-5.8332942,-5.9999609,-5.9999609,-5.8332942,4.500019,4.500019,4.6666857,4.6666857
25619,-5.6666275,-5.8332942,-5.8332942,-5.6666275,4.500019,4.500019,4.6666857,4.6666857
25620,-5.4999608,-5.6666275,-5.6666275,-5.4999608,4.500019,4.500019,4.6666857,4.6666857
25621,-5.3332941,-5.4999608,-5.4999608,-5.3332941,4.500019,4.500019,4.6666857,4.6666857
25622,-5.1666274,-5.3332941,-5.3332941,-5.1666274,4.500019,4.500019,4.6666857,4.6666857
25623,-4.9999607,-5.1666274,-5.1666274,-4.9999607,4.500019,4.500019,4.6666857,4.6666857
25624,-4.833294,-4.9999607,-4.9999607,-4.833294,4.500019,4.500019,4.6666857,4.6666857
25625,-4.6666273,-4.833294,-4.833294,-4.6666273,4.500019,4.500019,4.6666857,4.6666857
25626,-4.4999606,-4.6666273,-4.6666273,-4.4999606,4.500019,4.500019,4.6666857,4.6666857
25627,-4.3332939,-4.4999606,-4.4999606,-4.3332939,4.500019,4.500019,4.6666857,4.6666857
25628,-4.1666272,-4.3332939,-4.3332939,-4.1666272,4.500019,4.500019,4.6666857,4.6666857
25629,-3.9999605,-4.1666272,-4.1666272,-3.9999605,4.500019,4.500019,4.6666857,4.6666857
25630,-3.8332938,-3.9999605,-3.9999605,-3.8332938,4.500019,4.500019,4.6666857,4.6666857
25631,-3.6666271,-3.8332938,-3.8332938,-3.6666271,4.500019,4.500019,4.6666857,4.6666857
25632,-3.4999604,-3.6666271,-3.6666271,-3.4999604,4.500019,4.500019,4.6666857,4.6666857
25633,-3.3332937,-3.4999604,-3.4999604,-3.3332937,4.500019,4.500019,4.6666857,4.6666857
25634,-3.166627,-3.3332937,-3.3332937,-3.166627,4.500019,4.500019,4.6666857,4.6666857
25635,-2.9999603,-3.166627,-3.166627,-2.9999603,4.500019,4.500019,4.6666857,4.6666857
25636,-2.8332936,-2.9999603,-2.9999603,-2.8332936,4.500019,4.500019,4.6666857,4.6666857
25637,-2.6666269,-2.8332936,-2.8332936,-2.6666269,4.500019,4.500019,4.6666857,4.6666857
25638,-2.4999602,-2.6666269,-2.6666269,-2.4999602,4.500019,4.500019,4.6666857,4.6666857
25639,-2.3332935,-2.4999602,-2.4999602,-2.3332935,4.500019,4.500019,4.6666857,4.6666857
25640,-2.1666268,-2.3332935,-2.3332935,-2.1666268,4.500019,4.500019,4.6666857,4.6666857
25641,-1.9999601,-2.1666268,-2.1666268,-1.9999601,4.500019,4.500019,4.6666857,4.6666857
25642,-1.8332934,-1.9999601,-1.9999601,-1.8332934,4.500019,4.500019,4.6666857,4.6666857
25643,-1.6666267,-1.8332934,-1.8332934,-1.6666267,4.500019,4.500019,4.6666857,4.6666857
25644,-1.49996,-1.6666267,-1.6666267,-1.49996,4.500019,4.500019,4.6666857,4.6666857
25645,-1.3332933,-1.49996,-1.49996,-1.3332933,4.500019,4.500019,4.6666857,4.6666857
25646,-1.1666266,-1.3332933,-1.3332933,-1.1666266,4.500019,4.500019,4.6666857,4.6666857
25647,-0.9999599,-1.1666266,-1.1666266,-0.9999599,4.500019,4.500019,4.6666857,4.6666857
25648,-0.8332932,-0.9999599,-0.9999599,-0.8332932,4.500019,4.500019,4.6666857,4.6666857
25649,-0.6666265,-0.8332932,-0.8332932,-0.6666265,4.500019,4.500019,4.6666857,4.6666857
25650,-0.4999598,-0.6666265,-0.6666265,-0.4999598,4.500019,4.500019,4.6666857,4.6666857
25651,-0.3332931,-0.4999598,-0.4999598,-0.3332931,4.500019,4.500019,4.6666857,4.6666857
25652,-0.1666264,-0.3332931,-0.3332931,-0.1666264,4.500019,4.500019,4.6666857,4.6666857
25653,4.03E-05,-0.1666264,-0.1666264,4.03E-05,4.500019,4.500019,4.6666857,4.6666857
25654,0.166707,4.03E-05,4.03E-05,0.166707,4.500019,4.500019,4.6666857,4.6666857
25655,0.3333737,0.166707,0.166707,0.3333737,4.500019,4.500019,4.6666857,4.6666857
25656,0.5000404,0.3333737,0.3333737,0.5000404,4.500019,4.500019,4.6666857,4.6666857
25657,0.6667071,0.5000404,0.5000404,0.6667071,4.500019,4.500019,4.6666857,4.6666857
25658,0.8333738,0.6667071,0.6667071,0.8333738,4.500019,4.500019,4.6666857,4.6666857
25659,1.0000405,0.8333738,0.8333738,1.0000405,4.500019,4.500019,4.6666857,4.6666857
25660,1.1667072,1.0000405,1.0000405,1.1667072,4.500019,4.500019,4.6666857,4.6666857
25661,1.3333739,1.1667072,1.1667072,1.3333739,4.500019,4.500019,4.6666857,4.6666857
25662,1.5000406,1.3333739,1.3333739,1.5000406,4.500019,4.500019,4.6666857,4.6666857
25663,1.6667073,1.5000406,1.5000406,1.6667073,4.500019,4.500019,4.6666857,4.6666857
25664,1.833374,1.6667073,1.6667073,1.833374,4.500019,4.500019,4.6666857,4.6666857
25665,2.0000407,1.833374,1.833374,2.0000407,4.500019,4.500019,4.6666857,4.6666857
25666,2.1667074,2.0000407,2.0000407,2.1667074,4.500019,4.500019,4.6666857,4.6666857
25667,2.3333741,2.1667074,2.1667074,2.3333741,4.500019,4.500019,4.6666857,4.6666857
25668,2.5000408,2.3333741,2.3333741,2.5000408,4.500019,4.500019,4.6666857,4.6666857
25669,2.6667075,2.5000408,2.5000408,2.6667075,4.500019,4.500019,4.6666857,4.6666857
25670,2.8333742,2.6667075,2.6667075,2.8333742,4.500019,4.500019,4.6666857,4.6666857
25671,3.0000409,2.8333742,2.8333742,3.0000409,4.500019,4.500019,4.6666857,4.6666857
25672,3.1667076,3.0000409,3.0000409,3.1667076,4.500019,4.500019,4.6666857,4.6666857
25673,3.3333743,3.1667076,3.1667076,3.3333743,4.500019,4.500019,4.6666857,4.6666857
25674,3.500041,3.3333743,3.3333743,3.500041,4.500019,4.500019,4.6666857,4.6666857
25675,3.6667077,3.500041,3.500041,3.6667077,4.500019,4.500019,4.6666857,4.6666857
25676,3.8333744,3.6667077,3.6667077,3.8333744,4.500019,4.500019,4.6666857,4.6666857
25677,4.0000411,3.8333744,3.8333744,4.0000411,4.500019,4.500019,4.6666857,4.6666857
25678,4.1667078,4.0000411,4.0000411,4.1667078,4.500019,4.500019,4.6666857,4.6666857
25679,4.3333745,4.1667078,4.1667078,4.3333745,4.500019,4.500019,4.6666857,4.6666857
25680,4.5000412,4.3333745,4.3333745,4.5000412,4.500019,4.500019,4.6666857,4.6666857
25681,4.6667079,4.5000412,4.5000412,4.6667079,4.500019,4.500019,4.6666857,4.6666857
25682,4.8333746,4.6667079,4.6667079,4.8333746,4.500019,4.500019,4.6666857,4.6666857
25683,5.0000413,4.8333746,4.8333746,5.0000413,4.500019,4.500019,4.6666857,4.6666857
25684,5.166708,5.0000413,5.0000413,5.166708,4.500019,4.500019,4.6666857,4.6666857
25685,5.3333747,5.166708,5.166708,5.3333747,4.500019,4.500019,4.6666857,4.6666857
25686,5.5000414,5.3333747,5.3333747,5.5000414,4.500019,4.500019,4.6666857,4.6666857
25687,5.6667081,5.5000414,5.5000414,5.6667081,4.500019,4.500019,4.6666857,4.6666857
25688,5.8333748,5.6667081,5.6667081,5.8333748,4.500019,4.500019,4.6666857,4.6666857
25689,6.0000415,5.8333748,5.8333748,6.0000415,4.500019,4.500019,4.6666857,4.6666857
25690,6.1667082,6.0000415,6.0000415,6.1667082,4.500019,4.500019,4.6666857,4.6666857
25691,6.3333749,6.1667082,6.1667082,6.3333749,4.500019,4.500019,4.6666857,4.6666857
25692,6.5000416,6.3333749,6.3333749,6.5000416,4.500019,4.500019,4.6666857,4.6666857
25693,6.6667083,6.5000416,6.5000416,6.6667083,4.500019,4.500019,4.6666857,4.6666857
25694,6.833375,6.6667083,6.6667083,6.833375,4.500019,4.500019,4.6666857,4.6666857
25695,7.0000417,6.833375,6.833375,7.0000417,4.500019,4.500019,4.6666857,4.6666857
25696,7.1667084,7.0000417,7.0000417,7.1667084,4.500019,4.500019,4.6666857,4.6666857
25697,7.3333751,7.1667084,7.1667084,7.3333751,4.500019,4.500019,4.6666857,4.6666857
25698,7.5000418,7.3333751,7.3333751,7.5000418,4.500019,4.500019,4.6666857,4.6666857
25699,7.6667085,7.5000418,7.5000418,7.6667085,4.500019,4.500019,4.6666857,4.6666857
25700,7.8333752,7.6667085,7.6667085,7.8333752,4.500019,4.500019,4.6666857,4.6666857
25701,8.0000419,7.8333752,7.8333752,8.0000419,4.500019,4.500019,4.6666857,4.6666857
25702,8.1667086,8.0000419,8.0000419,8.1667086,4.500019,4.500019,4.6666857,4.6666857
25703,8.3333753,8.1667086,8.1667086,8.3333753,4.500019,4.500019,4.6666857,4.6666857
25704,8.500042,8.3333753,8.3333753,8.500042,4.500019,4.500019,4.6666857,4.6666857
25705,8.6667087,8.500042,8.500042,8.6667087,4.500019,4.500019,4.6666857,4.6666857
25706,8.8333754,8.6667087,8.6667087,8.8333754,4.500019,4.500019,4.6666857,4.6666857
25707,9.0000421,8.8333754,8.8333754,9.0000421,4.500019,4.500019,4.6666857,4.6666857
25708,9.1667088,9.0000421,9.0000421,9.1667088,4.500019,4.500019,4.6666857,4.6666857
25709,9.3333755,9.1667088,9.1667088,9.3333755,4.500019,4.500019,4.6666857,4.6666857
25710,9.5000422,9.3333755,9.3333755,9.5000422,4.500019,4.500019,4.6666857,4.6666857
25711,9.6667089,9.5000422,9.5000422,9.6667089,4.500019,4.500019,4.6666857,4.6666857
25712,9.8333756,9.6667089,9.6667089,9.8333756,4.500019,4.500019,4.6666857,4.6666857
25713,10.0000423,9.8333756,9.8333756,10.0000423,4.500019,4.500019,4.6666857,4.6666857
25714,10.166709,10.0000423,10.0000423,10.166709,4.500019,4.500019,4.6666857,4.6666857
25715,10.3333757,10.166709,10.166709,10.3333757,4.500019,4.500019,4.6666857,4.6666857
25716,10.5000424,10.3333757,10.3333757,10.5000424,4.500019,4.500019,4.6666857,4.6666857
25717,10.6667091,10.5000424,10.5000424,10.6667091,4.500019,4.500019,4.6666857,4.6666857
25718,10.8333758,10.6667091,10.6667091,10.8333758,4.500019,4.500019,4.6666857,4.6666857
25719,11.0000425,10.8333758,10.8333758,11.0000425,4.500019,4.500019,4.6666857,4.6666857
25720,11.1667092,11.0000425,11.0000425,11.1667092,4.500019,4.500019,4.6666857,4.6666857
25721,11.3333759,11.1667092,11.1667092,11.3333759,4.500019,4.500019,4.6666857,4.6666857
25722,11.5000426,11.3333759,11.3333759,11.5000426,4.500019,4.500019,4.6666857,4.6666857
25723,11.6667093,11.5000426,11.5000426,11.6667093,4.500019,4.500019,4.6666857,4.6666857
25724,11.833376,11.6667093,11.6667093,11.833376,4.500019,4.500019,4.6666857,4.6666857
25725,12.0000427,11.833376,11.833376,12.0000427,4.500019,4.500019,4.6666857,4.6666857
25726,12.1667094,12.0000427,12.0000427,12.1667094,4.500019,4.500019,4.6666857,4.6666857
25727,12.3333761,12.1667094,12.1667094,12.3333761,4.500019,4.500019,4.6666857,4.6666857
25728,12.5000428,12.3333761,12.3333761,12.5000428,4.500019,4.500019,4.6666857,4.6666857
25729,12.6667095,12.5000428,12.5000428,12.6667095,4.500019,4.500019,4.6666857,4.6666857
25730,12.8333762,12.6667095,12.6667095,12.8333762,4.500019,4.500019,4.6666857,4.6666857
25731,13.0000429,12.8333762,12.8333762,13.0000429,4.500019,4.500019,4.6666857,4.6666857
25732,13.1667096,13.0000429,13.0000429,13.1667096,4.500019,4.500019,4.6666857,4.6666857
25733,13.3333763,13.1667096,13.1667096,13.3333763,4.500019,4.500019,4.6666857,4.6666857
25734,13.500043,13.3333763,13.3333763,13.500043,4.500019,4.500019,4.6666857,4.6666857
25735,13.6667097,13.500043,13.500043,13.6667097,4.500019,4.500019,4.6666857,4.6666857
25736,13.8333764,13.6667097,13.6667097,13.8333764,4.500019,4.500019,4.6666857,4.6666857
25737,14.0000431,13.8333764,13.8333764,14.0000431,4.500019,4.500019,4.6666857,4.6666857
25738,14.1667098,14.0000431,14.0000431,14.1667098,4.500019,4.500019,4.6666857,4.6666857
25739,14.3333765,14.1667098,14.1667098,14.3333765,4.500019,4.500019,4.6666857,4.6666857
25740,14.5000432,14.3333765,14.3333765,14.5000432,4.500019,4.500019,4.6666857,4.6666857
25741,14.6667099,14.5000432,14.5000432,14.6667099,4.500019,4.500019,4.6666857,4.6666857
25742,14.8333766,14.6667099,14.6667099,14.8333766,4.500019,4.500019,4.6666857,4.6666857
25743,15.0000433,14.8333766,14.8333766,15.0000433,4.500019,4.500019,4.6666857,4.6666857
25744,15.16671,15.0000433,15.0000433,15.16671,4.500019,4.500019,4.6666857,4.6666857
25745,15.3333767,15.16671,15.16671,15.3333767,4.500019,4.500019,4.6666857,4.6666857
25746,15.5000434,15.3333767,15.3333767,15.5000434,4.500019,4.500019,4.6666857,4.6666857
25747,15.6667101,15.5000434,15.5000434,15.6667101,4.500019,4.500019,4.6666857,4.6666857
25748,15.8333768,15.6667101,15.6667101,15.8333768,4.500019,4.500019,4.6666857,4.6666857
25749,16.0000435,15.8333768,15.8333768,16.0000435,4.500019,4.500019,4.6666857,4.6666857
25750,16.1667102,16.0000435,16.0000435,16.1667102,4.500019,4.500019,4.6666857,4.6666857
25751,-17.9999633,-18.16663,-18.16663,-17.9999633,4.3333523,4.3333523,4.500019,4.500019
25752,-17.8332966,-17.9999633,-17.9999633,-17.8332966,4.3333523,4.3333523,4.500019,4.500019
25753,-17.6666299,-17.8332966,-17.8332966,-17.6666299,4.3333523,4.3333523,4.500019,4.500019
25754,-17.4999632,-17.6666299,-17.6666299,-17.4999632,4.3333523,4.3333523,4.500019,4.500019
25755,-17.3332965,-17.4999632,-17.4999632,-17.3332965,4.3333523,4.3333523,4.500019,4.500019
25756,-17.1666298,-17.3332965,-17.3332965,-17.1666298,4.3333523,4.3333523,4.500019,4.500019
25757,-16.9999631,-17.1666298,-17.1666298,-16.9999631,4.3333523,4.3333523,4.500019,4.500019
25758,-16.8332964,-16.9999631,-16.9999631,-16.8332964,4.3333523,4.3333523,4.500019,4.500019
25759,-16.6666297,-16.8332964,-16.8332964,-16.6666297,4.3333523,4.3333523,4.500019,4.500019
25760,-16.499963,-16.6666297,-16.6666297,-16.499963,4.3333523,4.3333523,4.500019,4.500019
25761,-16.3332963,-16.499963,-16.499963,-16.3332963,4.3333523,4.3333523,4.500019,4.500019
25762,-16.1666296,-16.3332963,-16.3332963,-16.1666296,4.3333523,4.3333523,4.500019,4.500019
25763,-15.9999629,-16.1666296,-16.1666296,-15.9999629,4.3333523,4.3333523,4.500019,4.500019
25764,-15.8332962,-15.9999629,-15.9999629,-15.8332962,4.3333523,4.3333523,4.500019,4.500019
25765,-15.6666295,-15.8332962,-15.8332962,-15.6666295,4.3333523,4.3333523,4.500019,4.500019
25766,-15.4999628,-15.6666295,-15.6666295,-15.4999628,4.3333523,4.3333523,4.500019,4.500019
25767,-15.3332961,-15.4999628,-15.4999628,-15.3332961,4.3333523,4.3333523,4.500019,4.500019
25768,-15.1666294,-15.3332961,-15.3332961,-15.1666294,4.3333523,4.3333523,4.500019,4.500019
25769,-14.9999627,-15.1666294,-15.1666294,-14.9999627,4.3333523,4.3333523,4.500019,4.500019
25770,-14.833296,-14.9999627,-14.9999627,-14.833296,4.3333523,4.3333523,4.500019,4.500019
25771,-14.6666293,-14.833296,-14.833296,-14.6666293,4.3333523,4.3333523,4.500019,4.500019
25772,-14.4999626,-14.6666293,-14.6666293,-14.4999626,4.3333523,4.3333523,4.500019,4.500019
25773,-14.3332959,-14.4999626,-14.4999626,-14.3332959,4.3333523,4.3333523,4.500019,4.500019
25774,-14.1666292,-14.3332959,-14.3332959,-14.1666292,4.3333523,4.3333523,4.500019,4.500019
25775,-13.9999625,-14.1666292,-14.1666292,-13.9999625,4.3333523,4.3333523,4.500019,4.500019
25776,-13.8332958,-13.9999625,-13.9999625,-13.8332958,4.3333523,4.3333523,4.500019,4.500019
25777,-13.6666291,-13.8332958,-13.8332958,-13.6666291,4.3333523,4.3333523,4.500019,4.500019
25778,-13.4999624,-13.6666291,-13.6666291,-13.4999624,4.3333523,4.3333523,4.500019,4.500019
25779,-13.3332957,-13.4999624,-13.4999624,-13.3332957,4.3333523,4.3333523,4.500019,4.500019
25780,-13.166629,-13.3332957,-13.3332957,-13.166629,4.3333523,4.3333523,4.500019,4.500019
25781,-12.9999623,-13.166629,-13.166629,-12.9999623,4.3333523,4.3333523,4.500019,4.500019
25782,-12.8332956,-12.9999623,-12.9999623,-12.8332956,4.3333523,4.3333523,4.500019,4.500019
25783,-12.6666289,-12.8332956,-12.8332956,-12.6666289,4.3333523,4.3333523,4.500019,4.500019
25784,-12.4999622,-12.6666289,-12.6666289,-12.4999622,4.3333523,4.3333523,4.500019,4.500019
25785,-12.3332955,-12.4999622,-12.4999622,-12.3332955,4.3333523,4.3333523,4.500019,4.500019
25786,-12.1666288,-12.3332955,-12.3332955,-12.1666288,4.3333523,4.3333523,4.500019,4.500019
25787,-11.9999621,-12.1666288,-12.1666288,-11.9999621,4.3333523,4.3333523,4.500019,4.500019
25788,-11.8332954,-11.9999621,-11.9999621,-11.8332954,4.3333523,4.3333523,4.500019,4.500019
25789,-11.6666287,-11.8332954,-11.8332954,-11.6666287,4.3333523,4.3333523,4.500019,4.500019
25790,-11.499962,-11.6666287,-11.6666287,-11.499962,4.3333523,4.3333523,4.500019,4.500019
25791,-11.3332953,-11.499962,-11.499962,-11.3332953,4.3333523,4.3333523,4.500019,4.500019
25792,-11.1666286,-11.3332953,-11.3332953,-11.1666286,4.3333523,4.3333523,4.500019,4.500019
25793,-10.9999619,-11.1666286,-11.1666286,-10.9999619,4.3333523,4.3333523,4.500019,4.500019
25794,-10.8332952,-10.9999619,-10.9999619,-10.8332952,4.3333523,4.3333523,4.500019,4.500019
25795,-10.6666285,-10.8332952,-10.8332952,-10.6666285,4.3333523,4.3333523,4.500019,4.500019
25796,-10.4999618,-10.6666285,-10.6666285,-10.4999618,4.3333523,4.3333523,4.500019,4.500019
25797,-10.3332951,-10.4999618,-10.4999618,-10.3332951,4.3333523,4.3333523,4.500019,4.500019
25798,-10.1666284,-10.3332951,-10.3332951,-10.1666284,4.3333523,4.3333523,4.500019,4.500019
